SKU,Nombre_Producto,Descripcion,Categoria,Subcategoria,Marca,Precio_Unitario_EUR,Costo_Unitario_EUR,Stock_Actual,Stock_Minimo,Ubicacion_Almacen,Proveedor_ID,Fecha_Ultima_Recepcion,Peso_Kg,Dimensiones_cm_LxAxH,Color,Material,Estado_Producto
PROD-COS-0899,Perfumes BellaPiel Et XL530,Laudantium iusto numquam natus ipsa consectetur.,Cosmética,Perfumes,BellaPiel,1840.32,933.56,323,10,A3-S8-B1,PROV-041,2024-08-06,18.95,82x65x35,Blanco,Algodón,Próximamente
PROD-JUG-0900,Educativos DivertiKids Similique 702,Corrupti libero fuga quibusdam iure explicabo rem incidunt.,Juguetes,Educativos,DivertiKids,1859.75,1271.3,555,10,B1-S5-B2,PROV-022,2024-08-15,19.63,13x77x33,Verde,Cuero,Activo
PROD-JUG-0901,Construcción DivertiKids Perspiciatis 57,Debitis unde nesciunt error quisquam magnam quia perferendis ut vero.,Juguetes,Construcción,DivertiKids,1069.15,484.97,839,41,C4-S1-B1,PROV-031,2024-05-21,8.95,60x54x1,Negro,Vidrio,Descontinuado
PROD-ALI-0902,Conservas QuickBite Dolorem XL38,Fugit quas asperiores pariatur deleniti laboriosam fugiat pariatur porro.,Alimentación,Conservas,QuickBite,220.77,154.09,234,20,D2-S5-B4,PROV-013,2024-08-06,13.66,54x52x44,N/A,N/A,Activo
PROD-ALI-0903,Bebidas QuickBite Quas Pro70,Facere dignissimos possimus aperiam eveniet repudiandae ut unde et cupiditate quam eius.,Alimentación,Bebidas,QuickBite,1564.36,1089.61,167,21,C3-S6-B5,PROV-038,2025-02-06,8.93,43x54x47,N/A,N/A,Descontinuado
PROD-COS-0904,Cuidado Facial BellaPiel Repellat XL452,Ea aspernatur nihil nihil itaque magni cupiditate debitis repellendus impedit labore magnam.,Cosmética,Cuidado Facial,BellaPiel,486.95,172.26,170,13,A5-S8-B4,PROV-026,2025-03-23,9.97,53x8x30,Amarillo,Vidrio,Activo
PROD-ALI-0905,Fresco QuickBite Excepturi Eco459,Omnis culpa doloremque deleniti neque itaque occaecati ipsam reiciendis asperiores sequi eos ullam.,Alimentación,Fresco,QuickBite,87.99,46.99,829,20,A1-S7-B5,PROV-017,2024-12-25,20.79,44x30x48,N/A,N/A,Descontinuado
PROD-ROP-0906,Calzado ModaFlex Laudantium XL891,Quaerat veritatis enim explicabo quidem totam ratione.,Ropa,Calzado,ModaFlex,2328.45,1605.89,826,28,C5-S10-B1,PROV-024,2024-12-05,18.3,36x44x19,Plateado,Silicona,Activo
PROD-ROP-0907,Calzado ComfortWear Similique Eco885,Sunt ipsam eos veritatis ullam eligendi consequuntur commodi voluptatum.,Ropa,Calzado,ComfortWear,1796.47,685.16,459,20,D2-S6-B1,PROV-010,2024-10-11,20.6,67x47x48,Gris,Plástico,Bajo Pedido
PROD-ROP-0908,Camisetas UrbanStyle Consectetur Basic414,Vel placeat modi adipisci at occaecati enim.,Ropa,Camisetas,UrbanStyle,202.3,134.83,385,20,A5-S9-B5,PROV-006,2024-07-03,10.89,34x25x30,Multicolor,Metal,Próximamente
PROD-JUG-0909,Muñecas DivertiKids Nulla 613,Inventore similique pariatur cupiditate sint similique.,Juguetes,Muñecas,DivertiKids,938.94,629.34,886,47,C1-S1-B5,PROV-002,2024-12-07,4.13,32x15x44,Azul,Vidrio,Próximamente
PROD-COS-0910,Cuidado Corporal AromaEsencial Enim Pro682,Quia dicta excepturi sapiente atque at nisi optio dolor incidunt pariatur.,Cosmética,Cuidado Corporal,AromaEsencial,766.05,356.05,400,14,B4-S2-B1,PROV-018,2024-12-01,24.21,11x9x17,Multicolor,Cerámica,Descontinuado
PROD-ROP-0911,Pantalones UrbanStyle Debitis 410,Quae ea libero cumque nulla optio eius.,Ropa,Pantalones,UrbanStyle,1287.32,442.85,3,31,A1-S3-B2,PROV-024,2025-03-01,18.2,33x31x33,Gris,Poliéster,Bajo Pedido
PROD-COS-0912,Cuidado Facial AromaEsencial Beatae Basic84,Illum ab nesciunt aliquam reprehenderit dolorem quaerat reiciendis commodi sapiente nihil dolorum.,Cosmética,Cuidado Facial,AromaEsencial,514.2,264.03,352,45,C2-S4-B4,PROV-016,2024-07-24,8.47,51x50x31,Rojo,Aluminio,Descontinuado
PROD-ELE-0913,Computadoras ConnectPhone Praesentium Eco257,Commodi ullam esse cumque officia nemo voluptatem.,Electrónica,Computadoras,ConnectPhone,1364.59,817.5,499,31,D4-S7-B3,PROV-004,2025-03-20,1.79,42x7x34,Verde,Algodón,Bajo Pedido
PROD-ELE-0914,Accesorios ConnectPhone Dolorum Eco825,In magnam nihil corporis quibusdam atque quidem ad quasi.,Electrónica,Accesorios,ConnectPhone,1959.14,700.86,781,40,C1-S8-B4,PROV-010,2025-02-17,4.6,88x78x46,Rojo,Silicona,Activo
PROD-JUG-0915,Muñecas EduPlay Vitae Pro25,Rerum corrupti fugit repellat ducimus officia perferendis reprehenderit voluptate quidem ex adipisci ipsum.,Juguetes,Muñecas,EduPlay,185.73,81.19,372,21,D4-S5-B2,PROV-001,2025-01-06,7.6,31x40x36,Amarillo,Papel,Bajo Pedido
PROD-ROP-0916,Pantalones ComfortWear Minus 868,Consequuntur ab aut dolorem tenetur ex similique natus.,Ropa,Pantalones,ComfortWear,2299.31,1283.26,752,14,A5-S5-B5,PROV-008,2024-04-05,13.49,50x80x45,Naranja,Vidrio,Próximamente
PROD-LIB-0917,Ficción Ediciones Saber Totam Basic73,Quas qui repudiandae odit mollitia dicta quas aliquid delectus.,Libros,Ficción,Ediciones Saber,2322.79,967.16,524,17,D1-S4-B4,PROV-016,2024-05-26,18.44,15x23x1,N/A,Algodón,Descontinuado
PROD-ALI-0918,Bebidas SaborNatural Iste 585,Doloribus iste odit laudantium adipisci laboriosam atque ducimus voluptate.,Alimentación,Bebidas,SaborNatural,2341.49,1576.16,694,36,C3-S1-B1,PROV-023,2024-04-24,24.16,40x46x38,N/A,N/A,Bajo Pedido
PROD-ROP-0919,Pantalones UrbanStyle Tenetur Pro259,Rem nemo dolor libero quae impedit autem labore facere deserunt temporibus consequatur.,Ropa,Pantalones,UrbanStyle,601.85,328.08,345,43,C2-S10-B1,PROV-011,2025-01-31,4.87,69x78x3,Gris,Papel,Descontinuado
PROD-LIB-0920,Revistas MundoLiterario Vero Eco26,Aliquid atque aspernatur quia omnis laborum odio.,Libros,Revistas,MundoLiterario,1696.05,912.21,416,22,D2-S10-B1,PROV-013,2025-01-21,7.61,15x23x1,N/A,Papel,Activo
PROD-ELE-0921,Audio TechNova Enim Basic887,Animi voluptatem optio iste cum alias.,Electrónica,Audio,TechNova,118.89,75.68,272,14,B1-S5-B3,PROV-046,2025-02-23,0.94,16x61x50,Amarillo,Metal,Próximamente
PROD-LIB-0922,Revistas PequesLeen Perferendis XL678,Mollitia consectetur eligendi esse deserunt incidunt a mollitia libero.,Libros,Revistas,PequesLeen,134.89,47.46,372,34,B3-S3-B3,PROV-006,2024-11-27,17.43,15x23x1,N/A,Metal,Descontinuado
PROD-ROP-0923,Pantalones ComfortWear Quasi 512,Ullam quidem iure eos quidem vitae provident non quidem mollitia sit.,Ropa,Pantalones,ComfortWear,1756.25,528.83,883,14,B2-S3-B2,PROV-040,2025-02-12,15.22,52x45x44,Amarillo,Plástico,Próximamente
PROD-HOG-0924,Limpieza CocinaFácil Dolorum XL912,Optio earum dolore exercitationem mollitia quibusdam in voluptas officia maiores omnis a.,Hogar,Limpieza,CocinaFácil,786.9,371.6,552,21,B5-S6-B4,PROV-035,2024-06-24,16.96,36x67x41,Amarillo,Vidrio,Descontinuado
PROD-ELE-0925,Computadoras TechNova Quas XL253,Nobis quaerat nam sunt repellat veniam.,Electrónica,Computadoras,TechNova,2047.24,1205.5,250,50,B1-S1-B1,PROV-020,2024-10-21,11.61,88x32x25,Rojo,Vidrio,Descontinuado
PROD-ROP-0926,Camisetas ModaFlex Unde 581,Nisi voluptates temporibus sed ex praesentium veritatis expedita dignissimos aut quaerat.,Ropa,Camisetas,ModaFlex,394.84,225.46,837,26,C5-S1-B2,PROV-037,2025-01-13,12.01,46x13x39,Azul,Vidrio,Próximamente
PROD-ROP-0927,Vestidos ModaFlex Quisquam Basic420,Aliquam deserunt porro atque officiis laborum ducimus incidunt voluptatum id sapiente quo temporibus.,Ropa,Vestidos,ModaFlex,1497.16,1044.0,821,27,D2-S2-B4,PROV-003,2024-07-20,21.94,93x71x19,Plateado,Cerámica,Descontinuado
PROD-ALI-0928,Fresco SaborNatural Voluptas 987,Perspiciatis neque consequatur delectus officiis mollitia cum.,Alimentación,Fresco,SaborNatural,1630.69,621.06,492,33,D2-S8-B4,PROV-033,2024-08-14,2.95,64x78x43,N/A,N/A,Descontinuado
PROD-LIB-0929,Académico Ediciones Saber Dolor XL963,Quidem cupiditate illum blanditiis non earum praesentium amet eos porro modi.,Libros,Académico,Ediciones Saber,590.25,192.5,210,33,A3-S4-B3,PROV-021,2024-11-20,16.87,15x23x2,N/A,Plástico,Descontinuado
PROD-LIB-0930,Ficción MundoLiterario Minima XL632,Neque modi velit ratione harum minus vitae officiis.,Libros,Ficción,MundoLiterario,1229.15,802.98,454,31,B4-S7-B3,PROV-001,2024-08-14,5.31,15x23x5,N/A,Cerámica,Bajo Pedido
PROD-ALI-0931,Congelado SaborNatural Qui XL562,Recusandae autem praesentium eos beatae voluptatem velit assumenda eaque.,Alimentación,Congelado,SaborNatural,2494.24,1448.86,828,11,A1-S10-B3,PROV-019,2024-09-17,23.53,91x46x13,N/A,N/A,Descontinuado
PROD-JUG-0932,Peluches ConstruBlock Esse Basic764,Esse quis dolores esse deleniti fugit nostrum illo corporis cupiditate maxime doloremque.,Juguetes,Peluches,ConstruBlock,1816.45,1115.99,467,43,B4-S5-B4,PROV-022,2024-09-07,15.73,81x27x48,Verde,Papel,Próximamente
PROD-LIB-0933,Revistas PequesLeen Optio Eco322,Sequi cupiditate recusandae aperiam velit sunt necessitatibus architecto corrupti perspiciatis natus iste.,Libros,Revistas,PequesLeen,1931.29,1325.86,391,22,B3-S6-B2,PROV-049,2025-01-07,16.47,15x23x3,N/A,Algodón,Activo
PROD-HOG-0934,Jardín CleanFast Vitae Pro473,Ad asperiores ipsum voluptatum totam quasi.,Hogar,Jardín,CleanFast,23.73,14.27,247,26,D5-S5-B5,PROV-027,2025-01-11,6.34,98x79x34,Gris,Plástico,Descontinuado
PROD-ELE-0935,Móviles TechNova Atque 733,Est dignissimos explicabo quae quod nihil cum impedit.,Electrónica,Móviles,TechNova,502.95,231.45,285,12,C2-S5-B4,PROV-028,2024-06-20,15.2,37x51x4,Plateado,Metal,Activo
PROD-JUG-0936,Peluches DivertiKids Dolor 267,Corrupti quibusdam praesentium quaerat quia praesentium officia.,Juguetes,Peluches,DivertiKids,61.56,34.95,845,14,A1-S1-B4,PROV-006,2024-08-17,7.74,84x12x13,Transparente,Vidrio,Descontinuado
PROD-JUG-0937,Educativos DivertiKids Enim Pro175,Labore est exercitationem illum provident explicabo alias odio.,Juguetes,Educativos,DivertiKids,851.52,256.52,23,26,D3-S2-B3,PROV-038,2025-01-16,3.24,70x18x25,Blanco,Poliéster,Descontinuado
PROD-ALI-0938,Bebidas SaborNatural Voluptatem Eco491,Corporis voluptate vitae mollitia adipisci id ut in ullam porro aliquam dolore soluta.,Alimentación,Bebidas,SaborNatural,1980.43,865.57,195,34,D4-S7-B5,PROV-023,2024-06-23,8.69,64x68x33,N/A,N/A,Próximamente
PROD-HOG-0939,Jardín CocinaFácil Quaerat Eco612,Possimus consequatur repellendus neque reiciendis atque repellendus.,Hogar,Jardín,CocinaFácil,1587.05,970.45,534,29,D2-S7-B4,PROV-006,2024-04-09,0.9,52x65x30,Amarillo,Vidrio,Bajo Pedido
PROD-ROP-0940,Abrigos UrbanStyle Tenetur 604,Consectetur nobis sint dicta doloribus amet mollitia voluptatibus a error omnis delectus excepturi.,Ropa,Abrigos,UrbanStyle,670.11,396.7,607,27,D5-S7-B2,PROV-034,2024-11-11,1.52,95x63x3,Blanco,Cerámica,Descontinuado
PROD-ROP-0941,Vestidos ComfortWear Atque Eco89,Sint saepe molestias officiis consequuntur dolor architecto velit numquam.,Ropa,Vestidos,ComfortWear,1339.39,569.23,276,27,A3-S9-B5,PROV-011,2024-11-23,22.44,14x50x23,Naranja,Madera,Bajo Pedido
PROD-ALI-0942,Snacks QuickBite Odio 364,Tempora excepturi deserunt alias labore ipsa voluptatibus.,Alimentación,Snacks,QuickBite,2240.05,1504.44,741,17,A2-S4-B3,PROV-020,2024-11-06,18.74,73x75x46,N/A,N/A,Bajo Pedido
PROD-ALI-0943,Snacks SaborNatural Doloremque Basic645,Eos itaque culpa dolorem sit dolor occaecati.,Alimentación,Snacks,SaborNatural,1406.05,836.82,877,22,C3-S9-B5,PROV-026,2025-01-23,23.92,69x68x2,N/A,N/A,Descontinuado
PROD-HOG-0944,Limpieza CleanFast Sapiente Eco287,Debitis libero nostrum possimus aliquid aliquam facilis deleniti at illum iure iusto.,Hogar,Limpieza,CleanFast,655.13,338.96,674,49,D2-S9-B5,PROV-012,2025-03-20,6.26,54x28x29,Multicolor,Vidrio,Bajo Pedido
PROD-JUG-0945,Educativos ConstruBlock Eveniet Basic409,Cumque inventore necessitatibus quas optio voluptates laboriosam nulla accusantium veritatis rerum magnam animi.,Juguetes,Educativos,ConstruBlock,2131.6,751.14,606,28,D4-S7-B4,PROV-030,2024-06-17,21.6,55x68x15,Transparente,Metal,Próximamente
PROD-ELE-0946,TV AudioMax Aliquid 915,Illo odio pariatur voluptatibus modi excepturi est provident sunt excepturi.,Electrónica,TV,AudioMax,239.08,159.89,567,47,A1-S9-B1,PROV-010,2024-09-08,6.98,77x74x38,Verde,Madera,Activo
PROD-HOG-0947,Decoración CleanFast Neque Eco238,Itaque voluptates perspiciatis nihil non commodi placeat ullam nostrum enim odit omnis.,Hogar,Decoración,CleanFast,422.22,164.54,338,10,D4-S10-B4,PROV-039,2024-11-25,2.81,72x32x32,Azul,Papel,Descontinuado
PROD-ALI-0948,Conservas SaborNatural Facilis Eco843,Asperiores tempora tempora consectetur est fuga cupiditate.,Alimentación,Conservas,SaborNatural,1144.55,407.3,9,34,B1-S8-B3,PROV-043,2024-05-12,15.46,26x55x39,N/A,N/A,Activo
PROD-ROP-0949,Vestidos ComfortWear Magni Pro611,Sint ex distinctio amet perferendis provident tempore nulla voluptate totam sunt atque.,Ropa,Vestidos,ComfortWear,244.52,127.51,780,13,C3-S10-B3,PROV-036,2024-10-02,22.74,18x44x43,Naranja,Cuero,Activo
PROD-ALI-0950,Fresco QuickBite Minus Basic627,Itaque nam reiciendis voluptates nobis commodi nisi numquam nulla.,Alimentación,Fresco,QuickBite,2308.98,1454.81,751,20,D1-S9-B3,PROV-010,2025-01-01,6.75,74x35x21,N/A,N/A,Descontinuado
PROD-JUG-0951,Educativos DivertiKids Magnam XL84,Quam iste unde minima non temporibus quam molestias provident quas eveniet nesciunt.,Juguetes,Educativos,DivertiKids,247.17,169.13,226,30,D5-S8-B3,PROV-028,2025-03-19,22.93,58x56x43,Verde,Aluminio,Descontinuado
PROD-LIB-0952,Revistas PequesLeen Nam 393,Ex impedit voluptate dolore consequuntur nesciunt facere consectetur sed.,Libros,Revistas,PequesLeen,1292.94,486.76,313,30,B2-S5-B5,PROV-021,2024-06-10,11.53,15x23x5,N/A,Cerámica,Bajo Pedido
PROD-ELE-0953,Móviles TechNova Nesciunt XL16,Ullam ad voluptate enim deleniti minima delectus cupiditate placeat rerum libero veritatis rem.,Electrónica,Móviles,TechNova,498.36,294.66,584,12,A4-S2-B5,PROV-003,2024-08-27,22.04,86x34x5,Multicolor,Plástico,Próximamente
PROD-ROP-0954,Abrigos Elegance A XL355,Labore amet dolor maxime exercitationem commodi libero eius cum suscipit.,Ropa,Abrigos,Elegance,2285.04,846.8,931,31,A5-S1-B1,PROV-047,2025-01-05,8.2,48x18x18,Amarillo,Plástico,Próximamente
PROD-JUG-0955,Educativos DivertiKids Rerum 479,Quidem ea consectetur explicabo sapiente iusto illum doloremque laborum corporis est deleniti libero.,Juguetes,Educativos,DivertiKids,1881.42,1090.87,356,39,A2-S10-B4,PROV-011,2025-02-25,7.01,95x58x21,Gris,Poliéster,Bajo Pedido
PROD-HOG-0956,Decoración DecoHome Sequi Pro539,Consequuntur quas est tenetur commodi sequi explicabo dolorum doloribus sit eaque iusto molestiae.,Hogar,Decoración,DecoHome,1941.38,924.24,36,49,B2-S7-B1,PROV-017,2025-02-21,15.76,79x74x38,Amarillo,Silicona,Bajo Pedido
PROD-COS-0957,Cuidado Facial AromaEsencial Tempore 453,Repellendus in molestiae sed soluta ipsam error earum impedit.,Cosmética,Cuidado Facial,AromaEsencial,107.03,45.0,305,17,B2-S6-B3,PROV-001,2024-06-26,0.16,77x77x46,Naranja,Poliéster,Próximamente
PROD-HOG-0958,Muebles MuebleRústico Nihil XL82,Fugit aliquid consequatur tempora dignissimos placeat cupiditate laudantium.,Hogar,Muebles,MuebleRústico,7.67,3.34,30,12,B3-S10-B4,PROV-013,2024-04-07,21.59,96x31x4,Negro,Madera,Próximamente
PROD-ROP-0959,Vestidos UrbanStyle Autem Pro556,Laborum voluptatum iusto nisi veniam cum voluptas sit natus explicabo ipsum minima eligendi cumque.,Ropa,Vestidos,UrbanStyle,928.76,307.4,613,23,D2-S7-B2,PROV-007,2025-01-17,12.95,10x64x3,Plateado,Vidrio,Bajo Pedido
PROD-COS-0960,Cabello ColorVibrante Laborum Pro794,Odit quaerat quisquam voluptates repudiandae minus unde.,Cosmética,Cabello,ColorVibrante,663.03,276.34,785,25,D1-S1-B2,PROV-008,2024-08-31,2.69,11x9x17,Azul,Cerámica,Bajo Pedido
PROD-ROP-0961,Vestidos ComfortWear Dignissimos Eco244,Neque reiciendis laboriosam sapiente perferendis quibusdam soluta sit perferendis.,Ropa,Vestidos,ComfortWear,1401.49,547.67,176,20,D1-S5-B4,PROV-040,2024-10-29,13.68,49x55x44,Transparente,Cuero,Descontinuado
PROD-LIB-0962,Académico Ediciones Saber Excepturi Pro490,Earum repellat deleniti aperiam fuga dolorum deserunt.,Libros,Académico,Ediciones Saber,239.53,78.31,851,40,B5-S5-B4,PROV-014,2024-11-27,4.97,15x23x4,N/A,Aluminio,Bajo Pedido
PROD-ELE-0963,Accesorios AudioMax Perspiciatis Pro164,Nobis hic cum minima quas quos sequi minus velit.,Electrónica,Accesorios,AudioMax,1235.73,420.82,799,42,D5-S1-B2,PROV-028,2024-08-16,2.11,48x54x9,Amarillo,Cuero,Activo
PROD-ROP-0964,Abrigos Elegance Odio Pro470,Iure quae deserunt eveniet odit asperiores veritatis facilis facilis.,Ropa,Abrigos,Elegance,987.84,534.02,58,48,C5-S9-B3,PROV-001,2024-10-21,13.1,59x26x6,Gris,Metal,Activo
PROD-JUG-0965,Exterior DivertiKids Suscipit Basic179,Consequatur similique corrupti numquam dolore ratione qui distinctio deserunt.,Juguetes,Exterior,DivertiKids,1157.2,758.68,148,43,A2-S7-B5,PROV-020,2025-01-28,1.15,70x12x46,Rojo,Silicona,Descontinuado
PROD-ELE-0966,Accesorios ConnectPhone Ut XL202,Quo deserunt in aperiam nemo doloremque tempore a.,Electrónica,Accesorios,ConnectPhone,547.08,279.33,699,45,D1-S9-B5,PROV-004,2024-05-08,2.49,78x72x8,Transparente,Papel,Descontinuado
PROD-COS-0967,Cuidado Facial AromaEsencial Iure Pro642,Odit dolores fugit minus minima repudiandae debitis cumque esse odio inventore harum sint.,Cosmética,Cuidado Facial,AromaEsencial,442.76,282.03,589,28,A4-S3-B2,PROV-015,2024-04-14,5.85,13x50x40,Transparente,Metal,Activo
PROD-ROP-0968,Abrigos ModaFlex Rerum Eco48,Architecto est veniam sapiente culpa incidunt repudiandae voluptates.,Ropa,Abrigos,ModaFlex,1861.81,1280.54,795,13,B4-S6-B5,PROV-016,2024-04-18,11.15,10x30x28,Blanco,Algodón,Descontinuado
PROD-ELE-0969,TV TechNova Deleniti Eco449,Soluta dolor non blanditiis totam asperiores sunt nostrum dolorem a nisi eius.,Electrónica,TV,TechNova,760.29,402.08,428,50,B4-S3-B1,PROV-047,2024-07-29,22.9,18x68x6,Amarillo,Cuero,Próximamente
PROD-ROP-0970,Calzado Elegance Esse XL667,Corporis itaque voluptates fuga totam dicta necessitatibus excepturi quia tenetur velit doloribus.,Ropa,Calzado,Elegance,1470.81,872.74,18,21,C5-S9-B2,PROV-012,2024-05-31,0.43,41x32x13,Blanco,Plástico,Bajo Pedido
PROD-COS-0971,Cabello BellaPiel Nobis Eco601,Assumenda necessitatibus repellat similique non unde ab voluptatum ducimus porro blanditiis fugiat officiis.,Cosmética,Cabello,BellaPiel,353.34,242.4,469,48,A3-S3-B1,PROV-019,2024-12-14,9.86,39x52x21,Gris,Plástico,Activo
PROD-ROP-0972,Camisetas Elegance Ipsa Basic953,Cumque delectus modi tenetur et magnam quisquam.,Ropa,Camisetas,Elegance,1927.53,694.67,700,39,A4-S4-B5,PROV-034,2025-02-24,18.21,23x56x17,Plateado,Cerámica,Próximamente
PROD-HOG-0973,Jardín CleanFast Possimus Basic311,Odio nostrum impedit odit eligendi distinctio ut adipisci alias voluptas dolorum a.,Hogar,Jardín,CleanFast,1198.6,501.43,441,21,B2-S9-B4,PROV-028,2025-01-18,22.65,46x5x18,Multicolor,Madera,Activo
PROD-LIB-0974,Académico PequesLeen Distinctio Eco294,Dicta illo mollitia commodi non nam.,Libros,Académico,PequesLeen,908.26,406.74,727,47,C5-S10-B1,PROV-026,2025-02-27,4.54,15x23x2,N/A,Algodón,Activo
PROD-COS-0975,Maquillaje ColorVibrante Qui 102,Voluptatibus cupiditate dicta atque impedit aliquam quaerat.,Cosmética,Maquillaje,ColorVibrante,1188.81,788.21,830,46,C4-S2-B3,PROV-027,2024-04-15,10.4,99x64x5,Verde,Plástico,Descontinuado
PROD-COS-0976,Cuidado Facial ColorVibrante Quasi Basic396,Cum ullam quaerat dicta consectetur cupiditate.,Cosmética,Cuidado Facial,ColorVibrante,365.51,237.6,92,49,B5-S7-B5,PROV-034,2025-02-02,0.23,18x18x28,Azul,Poliéster,Activo
PROD-LIB-0977,Revistas MundoLiterario Animi Pro781,Aut nesciunt ducimus odio dolore eum distinctio dolore qui minima.,Libros,Revistas,MundoLiterario,1752.65,570.46,518,14,C1-S1-B1,PROV-009,2024-10-01,7.13,15x23x1,N/A,Metal,Próximamente
PROD-ELE-0978,Audio TechNova Dolores 400,At tenetur voluptatem repellat et provident tenetur porro.,Electrónica,Audio,TechNova,105.2,71.66,103,26,A5-S4-B2,PROV-025,2024-09-21,1.22,33x36x10,Rojo,Cuero,Próximamente
PROD-JUG-0979,Muñecas DivertiKids Eius Eco765,Inventore porro quibusdam consequatur ratione fuga maxime exercitationem autem nihil assumenda repudiandae laborum.,Juguetes,Muñecas,DivertiKids,1718.3,626.58,618,36,D3-S2-B4,PROV-030,2024-05-22,24.03,50x76x26,Negro,Algodón,Descontinuado
PROD-LIB-0980,Académico PequesLeen Corrupti Basic943,Placeat maxime suscipit repellat facere debitis.,Libros,Académico,PequesLeen,2228.45,979.05,10,15,D4-S9-B3,PROV-041,2024-10-06,21.1,15x23x2,N/A,Poliéster,Activo
PROD-ALI-0981,Congelado DeliciasGourmet Incidunt Basic900,Asperiores repellat non qui dicta quaerat culpa dicta ipsam deleniti.,Alimentación,Congelado,DeliciasGourmet,2487.88,805.16,906,23,A5-S3-B1,PROV-029,2024-11-04,5.12,75x33x39,N/A,N/A,Bajo Pedido
PROD-HOG-0982,Decoración CocinaFácil Architecto Pro547,Eaque quo ex quae recusandae mollitia aspernatur eveniet ex ut.,Hogar,Decoración,CocinaFácil,649.79,444.91,976,39,D3-S6-B2,PROV-016,2024-04-24,1.09,10x61x39,Azul,Papel,Próximamente
PROD-LIB-0983,No Ficción MundoLiterario Quisquam Basic193,Dignissimos voluptate fugiat quisquam itaque laboriosam quisquam veniam.,Libros,No Ficción,MundoLiterario,1856.62,635.2,166,15,C1-S2-B4,PROV-011,2025-03-28,9.8,15x23x3,N/A,Cuero,Activo
PROD-JUG-0984,Construcción ConstruBlock Voluptas Eco916,Accusamus ea laudantium alias recusandae aspernatur porro.,Juguetes,Construcción,ConstruBlock,35.85,22.74,241,41,B4-S6-B5,PROV-015,2025-03-28,5.69,51x21x17,Transparente,Papel,Descontinuado
PROD-LIB-0985,Infantil MundoLiterario Molestiae XL941,Consequuntur asperiores aut libero est ab porro cumque doloribus vitae veritatis.,Libros,Infantil,MundoLiterario,1341.25,837.0,415,31,C3-S10-B4,PROV-035,2024-05-18,0.14,15x23x3,N/A,Plástico,Bajo Pedido
PROD-JUG-0986,Muñecas DivertiKids Illo Basic109,Praesentium dicta culpa itaque provident voluptatum.,Juguetes,Muñecas,DivertiKids,1821.29,1054.02,33,45,A1-S7-B5,PROV-014,2024-06-30,19.75,16x44x37,Amarillo,Algodón,Activo
