ID_Detalle_Venta,ID_Venta,ID_Cliente,SKU_Producto,Fecha_Hora_Venta,Cantidad,Precio_Unitario_Venta_EUR,Descuento_Aplicado_Porc,Precio_Total_Linea_EUR,Metodo_Pago,ID_Vendedor,ID_Tienda_o_Canal,Impuestos_IVA_EUR,Costo_Envio_Aplicado_EUR,Estado_Pedido,Numero_Seguimiento_Envio,Moneda
DET01166,VNT-2025-1249-0824,CL1106,PROD-HOG-0025,2024-11-16 02:45:54,1,128.63,0.15,109.34,Tarjeta Crédito,VEND05,ONLINE,22.96,23.35,Cancelado,,MXN
DET01167,VNT-2025-1249-0825,CL0863,PROD-ELE-1210,2025-03-22 23:03:25,5,254.28,0.05,1207.83,PayPal,VEND04,ONLINE,253.64,23.52,Enviado,TRK783106961MX,MXN
DET01168,VNT-2025-1249-0826,CL1937,PROD-LIB-0319,2024-09-01 20:53:34,3,189.5,0.0,568.5,Efectivo,VEND08,APP,119.38,0,Procesando,,ARS
DET01169,VNT-2025-1249-0827,CL1314,PROD-ROP-0560,2024-09-01 14:40:39,5,79.74,0.0,398.7,Bizum,VEND09,TIENDA-BCN,83.73,0,Entregado,TRK797661961US,USD
DET01170,VNT-2025-1249-0828,CL0410,PROD-LIB-0009,2024-10-17 11:16:51,3,124.07,0.1,334.99,Transferencia,VEND13,TELEFONO,70.35,0,Entregado,TRK526693238US,EUR
DET01171,VNT-2025-1249-0828,CL0410,PROD-ELE-0582,2024-10-17 11:16:51,3,252.98,0.05,720.99,Transferencia,VEND13,TELEFONO,151.41,0,Entregado,TRK526693238US,EUR
DET01172,VNT-2025-1249-0828,CL0410,PROD-LIB-0815,2024-10-17 11:16:51,2,149.42,0.05,283.9,Transferencia,VEND13,TELEFONO,59.62,0,Entregado,TRK526693238US,EUR
DET01173,VNT-2025-1249-0829,CL0514,PROD-ELE-0523,2024-10-17 04:15:17,4,47.15,0.15,160.31,Tarjeta Débito,VEND08,TIENDA-MAD,33.67,0,Enviado,TRK661501948CO,EUR
DET01174,VNT-2025-1249-0830,CL0198,PROD-COS-0762,2024-04-27 17:29:27,3,484.37,0.1,1307.8,Bizum,VEND04,TELEFONO,274.64,0,Pendiente Pago,,COP
DET01175,VNT-2025-1249-0831,CL0074,PROD-ROP-1475,2025-02-28 06:52:37,3,259.58,0.15,661.93,Bizum,VEND01,TELEFONO,139.01,0,Enviado,TRK436205337ES,USD
DET01176,VNT-2025-1249-0832,CL1650,PROD-ROP-0704,2025-01-18 12:40:47,3,302.98,0.2,727.15,Tarjeta Crédito,VEND03,TIENDA-BCN,152.7,0,Procesando,,MXN
DET01177,VNT-2025-1249-0832,CL1650,PROD-HOG-1313,2025-01-18 12:40:47,4,221.56,0.05,841.93,Tarjeta Crédito,VEND03,TIENDA-BCN,176.81,0,Procesando,,MXN
DET01178,VNT-2025-1249-0832,CL1650,PROD-HOG-1056,2025-01-18 12:40:47,3,351.61,0.1,949.35,Tarjeta Crédito,VEND03,TIENDA-BCN,199.36,0,Procesando,,MXN
DET01179,VNT-2025-1249-0833,CL0225,PROD-LIB-0243,2024-09-24 19:44:12,4,14.54,0.15,49.44,Tarjeta Crédito,VEND11,TIENDA-MEX,10.38,0,Devuelto,,USD
DET01180,VNT-2025-1249-0833,CL0225,PROD-JUG-1124,2024-09-24 19:44:12,4,478.23,0.1,1721.63,Tarjeta Crédito,VEND11,TIENDA-MEX,361.54,0,Devuelto,,USD
DET01181,VNT-2025-1249-0834,CL0818,PROD-JUG-0517,2024-11-29 12:35:01,1,389.97,0.0,389.97,Contra Reembolso,VEND08,TIENDA-BOG,81.89,0,Procesando,,ARS
DET01182,VNT-2025-1249-0835,CL0344,PROD-ALI-1024,2024-05-12 21:53:14,4,477.84,0.05,1815.79,Tarjeta Débito,VEND09,TELEFONO,381.32,0,Entregado,TRK555790782MX,MXN
DET01183,VNT-2025-1249-0835,CL0344,PROD-ALI-0370,2024-05-12 21:53:14,5,461.41,0.15,1960.99,Tarjeta Débito,VEND09,TELEFONO,411.81,0,Entregado,TRK555790782MX,MXN
DET01184,VNT-2025-1249-0836,CL0376,PROD-COS-0717,2024-10-16 17:12:47,5,362.56,0.05,1722.16,Contra Reembolso,VEND04,TIENDA-BOG,361.65,0,Cancelado,,MXN
DET01185,VNT-2025-1249-0837,CL0781,PROD-LIB-1821,2024-12-11 15:48:22,2,372.49,0.2,595.98,Efectivo,VEND05,ONLINE,125.16,22.14,Devuelto,,COP
DET01186,VNT-2025-1249-0837,CL0781,PROD-HOG-0448,2024-12-11 15:48:22,3,251.26,0.05,716.09,Efectivo,VEND05,ONLINE,150.38,22.14,Devuelto,,COP
DET01187,VNT-2025-1249-0837,CL0781,PROD-COS-0096,2024-12-11 15:48:22,3,149.42,0.1,403.43,Efectivo,VEND05,ONLINE,84.72,22.14,Devuelto,,COP
DET01188,VNT-2025-1249-0837,CL0781,PROD-COS-1532,2024-12-11 15:48:22,4,406.68,0.05,1545.38,Efectivo,VEND05,ONLINE,324.53,22.14,Devuelto,,COP
DET01189,VNT-2025-1249-0838,CL0543,PROD-ALI-1656,2024-08-06 12:58:21,2,131.26,0.15,223.14,Transferencia,VEND03,TIENDA-BOG,46.86,0,Procesando,,USD
DET01190,VNT-2025-1249-0838,CL0543,PROD-HOG-0271,2024-08-06 12:58:21,4,468.29,0.15,1592.19,Transferencia,VEND03,TIENDA-BOG,334.36,0,Procesando,,USD
DET01191,VNT-2025-1249-0839,CL1392,PROD-HOG-1854,2024-11-13 03:11:22,2,66.27,0.1,119.29,Contra Reembolso,VEND05,TIENDA-BCN,25.05,0,Pendiente Pago,,COP
DET01192,VNT-2025-1249-0839,CL1392,PROD-ELE-1120,2024-11-13 03:11:22,3,13.75,0.0,41.25,Contra Reembolso,VEND05,TIENDA-BCN,8.66,0,Pendiente Pago,,COP
DET01193,VNT-2025-1249-0839,CL1392,PROD-HOG-0156,2024-11-13 03:11:22,1,20.24,0.1,18.22,Contra Reembolso,VEND05,TIENDA-BCN,3.83,0,Pendiente Pago,,COP
DET01194,VNT-2025-1249-0840,CL0746,PROD-ELE-1672,2024-06-22 09:56:29,1,404.12,0.15,343.5,Tarjeta Crédito,VEND03,TELEFONO,72.13,0,Cancelado,,ARS
DET01195,VNT-2025-1249-0841,CL1074,PROD-LIB-1341,2024-05-10 10:59:33,5,70.02,0.05,332.59,PayPal,VEND10,TIENDA-MEX,69.84,0,Entregado,TRK637124693MX,EUR
DET01196,VNT-2025-1249-0842,CL0309,PROD-ROP-1008,2024-12-11 19:24:27,1,240.9,0.2,192.72,Bizum,VEND11,TIENDA-MEX,40.47,0,Entregado,TRK516345807CO,EUR
DET01197,VNT-2025-1249-0843,CL1097,PROD-HOG-1819,2024-07-19 03:46:08,5,7.33,0.15,31.15,Efectivo,VEND04,TIENDA-MEX,6.54,0,Cancelado,,ARS
DET01198,VNT-2025-1249-0844,CL0268,PROD-ROP-0314,2024-05-28 04:29:13,1,259.92,0.1,233.93,Bizum,VEND_ONLINE,APP,49.13,0,Enviado,TRK249046738ES,MXN
DET01199,VNT-2025-1249-0844,CL0268,PROD-COS-1968,2024-05-28 04:29:13,4,245.65,0.1,884.34,Bizum,VEND_ONLINE,APP,185.71,0,Enviado,TRK249046738ES,MXN
DET01200,VNT-2025-1249-0844,CL0268,PROD-COS-1333,2024-05-28 04:29:13,4,172.02,0.1,619.27,Bizum,VEND_ONLINE,APP,130.05,0,Enviado,TRK249046738ES,MXN
DET01201,VNT-2025-1249-0845,CL1819,PROD-LIB-1342,2024-08-03 05:07:42,4,483.9,0.1,1742.04,Transferencia,VEND04,TIENDA-MEX,365.83,0,Devuelto,,COP
DET01202,VNT-2025-1249-0846,CL0455,PROD-JUG-0021,2024-04-14 05:54:33,4,463.79,0.0,1855.16,Tarjeta Crédito,VEND04,TIENDA-MEX,389.58,0,Cancelado,,COP
DET01203,VNT-2025-1249-0847,CL1540,PROD-ELE-1169,2024-05-26 07:28:50,1,434.3,0.1,390.87,Transferencia,VEND14,TIENDA-BOG,82.08,0,Pendiente Pago,,COP
DET01204,VNT-2025-1249-0847,CL1540,PROD-ROP-1413,2024-05-26 07:28:50,5,387.6,0.15,1647.3,Transferencia,VEND14,TIENDA-BOG,345.93,0,Pendiente Pago,,COP
DET01205,VNT-2025-1249-0847,CL1540,PROD-JUG-0552,2024-05-26 07:28:50,3,250.49,0.2,601.18,Transferencia,VEND14,TIENDA-BOG,126.25,0,Pendiente Pago,,COP
DET01206,VNT-2025-1249-0847,CL1540,PROD-COS-0587,2024-05-26 07:28:50,1,52.06,0.05,49.46,Transferencia,VEND14,TIENDA-BOG,10.39,0,Pendiente Pago,,COP
DET01207,VNT-2025-1249-0847,CL1540,PROD-ELE-0841,2024-05-26 07:28:50,5,386.12,0.15,1641.01,Transferencia,VEND14,TIENDA-BOG,344.61,0,Pendiente Pago,,COP
DET01208,VNT-2025-1249-0847,CL1540,PROD-ELE-0914,2024-05-26 07:28:50,5,350.33,0.2,1401.32,Transferencia,VEND14,TIENDA-BOG,294.28,0,Pendiente Pago,,COP
DET01209,VNT-2025-1249-0847,CL1540,PROD-HOG-1331,2024-05-26 07:28:50,5,286.34,0.15,1216.94,Transferencia,VEND14,TIENDA-BOG,255.56,0,Pendiente Pago,,COP
DET01210,VNT-2025-1249-0847,CL1540,PROD-ROP-0313,2024-05-26 07:28:50,4,158.31,0.15,538.25,Transferencia,VEND14,TIENDA-BOG,113.03,0,Pendiente Pago,,COP
DET01211,VNT-2025-1249-0848,CL1347,PROD-ROP-0155,2024-09-23 14:25:27,3,27.32,0.05,77.86,Contra Reembolso,VEND08,TIENDA-BCN,16.35,0,Cancelado,,COP
DET01212,VNT-2025-1249-0849,CL0927,PROD-HOG-0642,2024-12-17 21:39:51,1,367.03,0.2,293.62,Tarjeta Crédito,VEND10,TELEFONO,61.66,0,Pendiente Pago,,ARS
DET01213,VNT-2025-1249-0850,CL0870,PROD-JUG-0415,2024-12-12 18:31:38,2,90.02,0.0,180.04,Contra Reembolso,VEND12,APP,37.81,0,Devuelto,,COP
DET01214,VNT-2025-1249-0851,CL1587,PROD-ALI-0409,2024-05-20 06:08:12,1,92.3,0.1,83.07,Efectivo,VEND01,TIENDA-MEX,17.44,0,Procesando,,EUR
DET01215,VNT-2025-1249-0852,CL1713,PROD-ALI-0461,2024-06-23 16:37:35,5,465.39,0.2,1861.56,PayPal,VEND07,TIENDA-MEX,390.93,0,Enviado,TRK164022178ES,MXN
DET01216,VNT-2025-1249-0853,CL1973,PROD-ALI-1972,2024-11-25 20:25:00,2,256.26,0.1,461.27,Bizum,VEND07,APP,96.87,0,Procesando,,ARS
DET01217,VNT-2025-1249-0854,CL1567,PROD-ALI-1817,2025-03-24 03:34:21,2,235.6,0.2,376.96,PayPal,VEND08,TIENDA-MEX,79.16,0,Devuelto,,USD
DET01218,VNT-2025-1249-0854,CL1567,PROD-HOG-1977,2025-03-24 03:34:21,3,398.77,0.15,1016.86,PayPal,VEND08,TIENDA-MEX,213.54,0,Devuelto,,USD
DET01219,VNT-2025-1249-0855,CL1154,PROD-ROP-1411,2024-10-02 17:53:24,5,329.52,0.0,1647.6,Bizum,VEND10,TIENDA-BOG,346.0,0,Enviado,TRK381423870MX,USD
DET01220,VNT-2025-1249-0856,CL1661,PROD-JUG-0628,2024-07-13 04:21:56,2,477.16,0.2,763.46,PayPal,VEND02,TELEFONO,160.33,0,Devuelto,,MXN
DET01221,VNT-2025-1249-0857,CL1724,PROD-ELE-1809,2025-02-10 10:30:51,1,214.69,0.1,193.22,Contra Reembolso,VEND01,TIENDA-BCN,40.58,0,Enviado,TRK402684798MX,USD
DET01222,VNT-2025-1249-0857,CL1724,PROD-ELE-0582,2025-02-10 10:30:51,3,345.94,0.15,882.15,Contra Reembolso,VEND01,TIENDA-BCN,185.25,0,Enviado,TRK402684798MX,USD
DET01223,VNT-2025-1249-0858,CL1952,PROD-HOG-1929,2024-08-26 02:57:50,1,418.97,0.15,356.12,Tarjeta Débito,VEND14,TIENDA-BCN,74.79,0,Pendiente Pago,,USD
DET01224,VNT-2025-1249-0858,CL1952,PROD-ALI-0697,2024-08-26 02:57:50,2,406.13,0.2,649.81,Tarjeta Débito,VEND14,TIENDA-BCN,136.46,0,Pendiente Pago,,USD
DET01225,VNT-2025-1249-0859,CL1403,PROD-JUG-1191,2025-02-14 18:59:15,2,394.15,0.05,748.88,Contra Reembolso,VEND08,TIENDA-MAD,157.26,0,Procesando,,MXN
DET01226,VNT-2025-1249-0860,CL1696,PROD-ELE-0193,2024-07-29 11:16:16,1,442.39,0.2,353.91,Tarjeta Débito,VEND08,TIENDA-BOG,74.32,0,Pendiente Pago,,COP
DET01227,VNT-2025-1249-0860,CL1696,PROD-HOG-0512,2024-07-29 11:16:16,1,244.26,0.0,244.26,Tarjeta Débito,VEND08,TIENDA-BOG,51.29,0,Pendiente Pago,,COP
DET01228,VNT-2025-1249-0861,CL1226,PROD-ELE-1512,2024-07-15 06:12:30,2,75.3,0.0,150.6,PayPal,VEND07,TIENDA-BCN,31.63,0,Procesando,,EUR
DET01229,VNT-2025-1249-0861,CL1226,PROD-COS-1890,2024-07-15 06:12:30,5,248.1,0.1,1116.45,PayPal,VEND07,TIENDA-BCN,234.45,0,Procesando,,EUR
DET01230,VNT-2025-1249-0862,CL0349,PROD-JUG-1839,2024-09-10 02:23:54,5,470.25,0.05,2233.69,Bizum,VEND07,ONLINE,469.07,24.81,Pendiente Pago,,EUR
DET01231,VNT-2025-1249-0862,CL0349,PROD-ROP-1806,2024-09-10 02:23:54,4,455.35,0.05,1730.33,Bizum,VEND07,ONLINE,363.37,24.81,Pendiente Pago,,EUR
DET01232,VNT-2025-1249-0862,CL0349,PROD-COS-1663,2024-09-10 02:23:54,5,189.17,0.15,803.97,Bizum,VEND07,ONLINE,168.83,24.81,Pendiente Pago,,EUR
DET01233,VNT-2025-1249-0863,CL1292,PROD-HOG-0141,2024-11-17 19:45:40,2,336.43,0.05,639.22,Contra Reembolso,VEND_ONLINE,TIENDA-BCN,134.24,0,Pendiente Pago,,EUR
DET01234,VNT-2025-1249-0863,CL1292,PROD-ALI-1787,2024-11-17 19:45:40,2,249.97,0.15,424.95,Contra Reembolso,VEND_ONLINE,TIENDA-BCN,89.24,0,Pendiente Pago,,EUR
DET01235,VNT-2025-1249-0864,CL0012,PROD-COS-1551,2024-06-29 01:57:42,5,453.88,0.15,1928.99,Bizum,VEND04,TIENDA-BOG,405.09,0,Cancelado,,EUR
DET01236,VNT-2025-1249-0864,CL0012,PROD-COS-0854,2024-06-29 01:57:42,5,260.15,0.05,1235.71,Bizum,VEND04,TIENDA-BOG,259.5,0,Cancelado,,EUR
DET01237,VNT-2025-1249-0865,CL0344,PROD-ALI-0422,2024-09-26 15:27:58,5,180.82,0.15,768.48,Contra Reembolso,VEND12,TELEFONO,161.38,0,Entregado,TRK918682891ES,MXN
DET01238,VNT-2025-1249-0866,CL0887,PROD-LIB-0070,2024-08-25 01:35:10,3,491.99,0.0,1475.97,Contra Reembolso,VEND11,ONLINE,309.95,17.38,Pendiente Pago,,USD
DET01239,VNT-2025-1249-0867,CL0725,PROD-LIB-0048,2024-04-30 04:13:00,3,455.47,0.1,1229.77,Contra Reembolso,VEND14,TELEFONO,258.25,0,Devuelto,,MXN
DET01240,VNT-2025-1249-0867,CL0725,PROD-COS-1968,2024-04-30 04:13:00,4,449.83,0.2,1439.46,Contra Reembolso,VEND14,TELEFONO,302.29,0,Devuelto,,MXN
DET01241,VNT-2025-1249-0867,CL0725,PROD-ELE-1779,2024-04-30 04:13:00,5,42.01,0.15,178.54,Contra Reembolso,VEND14,TELEFONO,37.49,0,Devuelto,,MXN
DET01242,VNT-2025-1249-0868,CL0323,PROD-ROP-0911,2024-06-09 00:02:30,1,228.99,0.0,228.99,PayPal,VEND01,APP,48.09,0,Devuelto,,USD
DET01243,VNT-2025-1249-0868,CL0323,PROD-ALI-1038,2024-06-09 00:02:30,4,374.42,0.1,1347.91,PayPal,VEND01,APP,283.06,0,Devuelto,,USD
DET01244,VNT-2025-1249-0868,CL0323,PROD-COS-1918,2024-06-09 00:02:30,4,246.07,0.15,836.64,PayPal,VEND01,APP,175.69,0,Devuelto,,USD
DET01245,VNT-2025-1249-0869,CL0410,PROD-LIB-1811,2024-10-26 15:08:02,2,47.63,0.05,90.5,Efectivo,VEND14,APP,19.0,0,Procesando,,ARS
DET01246,VNT-2025-1249-0869,CL0410,PROD-ROP-1757,2024-10-26 15:08:02,2,269.94,0.15,458.9,Efectivo,VEND14,APP,96.37,0,Procesando,,ARS
DET01247,VNT-2025-1249-0869,CL0410,PROD-ROP-0738,2024-10-26 15:08:02,1,250.78,0.2,200.62,Efectivo,VEND14,APP,42.13,0,Procesando,,ARS
DET01248,VNT-2025-1249-0870,CL0269,PROD-HOG-1427,2024-05-11 20:33:27,1,164.9,0.2,131.92,Transferencia,VEND12,TIENDA-MEX,27.7,0,Pendiente Pago,,EUR
DET01249,VNT-2025-1249-0871,CL0174,PROD-LIB-1311,2024-04-03 04:23:30,4,128.49,0.2,411.17,Tarjeta Débito,VEND12,TELEFONO,86.35,0,Entregado,TRK548765390US,USD
DET01250,VNT-2025-1249-0872,CL0446,PROD-ROP-0907,2024-05-25 02:47:49,4,153.58,0.1,552.89,Contra Reembolso,VEND11,TIENDA-MEX,116.11,0,Devuelto,,MXN
DET01251,VNT-2025-1249-0872,CL0446,PROD-HOG-0064,2024-05-25 02:47:49,4,107.72,0.05,409.34,Contra Reembolso,VEND11,TIENDA-MEX,85.96,0,Devuelto,,MXN
DET01252,VNT-2025-1249-0873,CL1348,PROD-COS-1018,2025-01-24 05:17:53,1,259.33,0.05,246.36,Tarjeta Débito,VEND06,TIENDA-BCN,51.74,0,Procesando,,ARS
DET01253,VNT-2025-1249-0874,CL0263,PROD-ELE-0147,2024-08-17 02:33:43,1,179.05,0.0,179.05,Contra Reembolso,VEND07,APP,37.6,0,Pendiente Pago,,ARS
DET01254,VNT-2025-1249-0874,CL0263,PROD-LIB-1643,2024-08-17 02:33:43,4,220.5,0.0,882.0,Contra Reembolso,VEND07,APP,185.22,0,Pendiente Pago,,ARS
DET01255,VNT-2025-1249-0875,CL1335,PROD-ROP-1238,2025-02-02 03:18:22,1,492.84,0.1,443.56,Bizum,VEND03,TIENDA-BOG,93.15,0,Procesando,,COP
DET01256,VNT-2025-1249-0876,CL1320,PROD-LIB-1341,2024-11-22 20:13:45,4,260.64,0.05,990.43,Tarjeta Crédito,VEND15,TIENDA-MAD,207.99,0,Procesando,,EUR
DET01257,VNT-2025-1249-0877,CL0385,PROD-COS-0312,2024-07-18 17:38:22,3,445.73,0.15,1136.61,Contra Reembolso,VEND06,APP,238.69,0,Pendiente Pago,,COP
DET01258,VNT-2025-1249-0877,CL0385,PROD-ELE-0209,2024-07-18 17:38:22,3,327.28,0.2,785.47,Contra Reembolso,VEND06,APP,164.95,0,Pendiente Pago,,COP
DET01259,VNT-2025-1249-0878,CL1844,PROD-HOG-1437,2024-09-10 17:42:02,5,426.97,0.0,2134.85,Contra Reembolso,VEND03,TIENDA-MAD,448.32,0,Devuelto,,ARS
DET01260,VNT-2025-1249-0879,CL1329,PROD-HOG-1909,2024-07-28 04:55:54,1,389.77,0.15,331.3,Bizum,VEND05,TELEFONO,69.57,0,Enviado,TRK275498628MX,USD
DET01261,VNT-2025-1249-0880,CL0531,PROD-JUG-0808,2025-02-28 11:52:29,4,479.08,0.15,1628.87,Tarjeta Débito,VEND13,TIENDA-BOG,342.06,0,Devuelto,,ARS
DET01262,VNT-2025-1249-0881,CL0823,PROD-JUG-0296,2025-01-31 19:46:41,4,164.33,0.0,657.32,Tarjeta Débito,VEND03,TIENDA-MAD,138.04,0,Cancelado,,ARS
DET01263,VNT-2025-1249-0882,CL0294,PROD-JUG-1059,2024-08-07 02:54:58,2,259.98,0.1,467.96,PayPal,VEND_ONLINE,APP,98.27,0,Devuelto,,EUR
DET01264,VNT-2025-1249-0883,CL1536,PROD-ALI-0061,2025-02-03 05:33:18,2,399.15,0.15,678.55,Transferencia,VEND05,TIENDA-MEX,142.5,0,Devuelto,,ARS
DET01265,VNT-2025-1249-0884,CL1539,PROD-HOG-0635,2024-12-01 18:11:04,3,369.63,0.05,1053.45,Efectivo,VEND_ONLINE,TIENDA-BOG,221.22,0,Enviado,TRK405993093US,USD
DET01266,VNT-2025-1249-0884,CL1539,PROD-ROP-1376,2024-12-01 18:11:04,1,437.61,0.05,415.73,Efectivo,VEND_ONLINE,TIENDA-BOG,87.3,0,Enviado,TRK405993093US,USD
DET01267,VNT-2025-1249-0884,CL1539,PROD-ELE-0372,2024-12-01 18:11:04,4,498.64,0.15,1695.38,Efectivo,VEND_ONLINE,TIENDA-BOG,356.03,0,Enviado,TRK405993093US,USD
DET01268,VNT-2025-1249-0885,CL0016,PROD-ROP-0284,2025-02-08 16:52:09,3,159.56,0.2,382.94,Efectivo,VEND01,TIENDA-BCN,80.42,0,Enviado,TRK167151644MX,USD
DET01269,VNT-2025-1249-0885,CL0016,PROD-ALI-0364,2025-02-08 16:52:09,3,338.54,0.0,1015.62,Efectivo,VEND01,TIENDA-BCN,213.28,0,Enviado,TRK167151644MX,USD
DET01270,VNT-2025-1249-0885,CL0016,PROD-JUG-0169,2025-02-08 16:52:09,4,265.45,0.15,902.53,Efectivo,VEND01,TIENDA-BCN,189.53,0,Enviado,TRK167151644MX,USD
DET01271,VNT-2025-1249-0885,CL0016,PROD-ROP-1411,2025-02-08 16:52:09,3,40.4,0.15,103.02,Efectivo,VEND01,TIENDA-BCN,21.63,0,Enviado,TRK167151644MX,USD
DET01272,VNT-2025-1249-0885,CL0016,PROD-LIB-1568,2025-02-08 16:52:09,5,412.89,0.2,1651.56,Efectivo,VEND01,TIENDA-BCN,346.83,0,Enviado,TRK167151644MX,USD
DET01273,VNT-2025-1249-0886,CL1673,PROD-ROP-0863,2025-04-02 03:19:59,5,104.22,0.05,495.05,Tarjeta Débito,VEND12,TELEFONO,103.96,0,Pendiente Pago,,USD
DET01274,VNT-2025-1249-0887,CL0814,PROD-ALI-0242,2024-08-01 16:39:10,1,51.38,0.05,48.81,PayPal,VEND15,TIENDA-BOG,10.25,0,Procesando,,USD
DET01275,VNT-2025-1249-0888,CL0539,PROD-HOG-0469,2025-01-25 18:00:40,1,38.42,0.0,38.42,Efectivo,VEND_ONLINE,TIENDA-BOG,8.07,0,Devuelto,,COP
DET01276,VNT-2025-1249-0889,CL1356,PROD-HOG-0302,2025-01-18 05:45:38,5,320.11,0.2,1280.44,Bizum,VEND03,TIENDA-BOG,268.89,0,Procesando,,MXN
DET01277,VNT-2025-1249-0889,CL1356,PROD-LIB-1123,2025-01-18 05:45:38,5,183.88,0.05,873.43,Bizum,VEND03,TIENDA-BOG,183.42,0,Procesando,,MXN
DET01278,VNT-2025-1249-0890,CL0437,PROD-HOG-1415,2024-12-02 03:51:10,2,470.39,0.1,846.7,PayPal,VEND15,ONLINE,177.81,8.83,Pendiente Pago,,USD
DET01279,VNT-2025-1249-0891,CL1988,PROD-LIB-1167,2024-09-27 12:31:18,3,370.05,0.2,888.12,Tarjeta Débito,VEND15,TIENDA-MEX,186.51,0,Procesando,,COP
DET01280,VNT-2025-1249-0891,CL1988,PROD-LIB-0883,2024-09-27 12:31:18,5,242.4,0.2,969.6,Tarjeta Débito,VEND15,TIENDA-MEX,203.62,0,Procesando,,COP
DET01281,VNT-2025-1249-0891,CL1988,PROD-JUG-0137,2024-09-27 12:31:18,4,203.04,0.15,690.34,Tarjeta Débito,VEND15,TIENDA-MEX,144.97,0,Procesando,,COP
DET01282,VNT-2025-1249-0892,CL0960,PROD-LIB-1136,2024-04-22 01:03:45,5,309.22,0.1,1391.49,Contra Reembolso,VEND08,ONLINE,292.21,22.25,Procesando,,ARS
DET01283,VNT-2025-1249-0893,CL1342,PROD-ALI-1625,2024-06-25 10:49:04,2,394.02,0.2,630.43,Contra Reembolso,VEND15,TIENDA-MEX,132.39,0,Pendiente Pago,,ARS
DET01284,VNT-2025-1249-0893,CL1342,PROD-COS-1825,2024-06-25 10:49:04,4,114.99,0.15,390.97,Contra Reembolso,VEND15,TIENDA-MEX,82.1,0,Pendiente Pago,,ARS
DET01285,VNT-2025-1249-0894,CL1438,PROD-ROP-1282,2025-04-01 15:24:41,3,377.37,0.2,905.69,Efectivo,VEND_ONLINE,ONLINE,190.19,21.32,Procesando,,MXN
DET01286,VNT-2025-1249-0894,CL1438,PROD-JUG-1970,2025-04-01 15:24:41,3,348.01,0.15,887.43,Efectivo,VEND_ONLINE,ONLINE,186.36,21.32,Procesando,,MXN
DET01287,VNT-2025-1249-0895,CL1568,PROD-JUG-0387,2025-03-12 15:50:52,1,350.0,0.1,315.0,PayPal,VEND10,APP,66.15,0,Entregado,TRK384059904US,COP
DET01288,VNT-2025-1249-0896,CL0294,PROD-ELE-0506,2025-03-12 10:35:11,2,194.82,0.2,311.71,Tarjeta Crédito,VEND08,TIENDA-MEX,65.46,0,Procesando,,ARS
DET01289,VNT-2025-1249-0897,CL0740,PROD-LIB-1426,2025-03-07 19:31:03,3,385.79,0.1,1041.63,Contra Reembolso,VEND11,TELEFONO,218.74,0,Devuelto,,USD
DET01290,VNT-2025-1249-0897,CL0740,PROD-ALI-1772,2025-03-07 19:31:03,5,382.39,0.2,1529.56,Contra Reembolso,VEND11,TELEFONO,321.21,0,Devuelto,,USD
DET01291,VNT-2025-1249-0898,CL1762,PROD-JUG-0415,2024-08-30 11:31:32,2,377.35,0.15,641.5,Efectivo,VEND04,TIENDA-MAD,134.72,0,Procesando,,USD
DET01292,VNT-2025-1249-0899,CL0811,PROD-ROP-0630,2024-08-04 19:24:51,5,173.01,0.0,865.05,Efectivo,VEND10,ONLINE,181.66,14.38,Procesando,,ARS
DET01293,VNT-2025-1249-0900,CL0741,PROD-ROP-0439,2025-03-10 01:22:59,4,151.22,0.1,544.39,Tarjeta Débito,VEND15,TIENDA-BOG,114.32,0,Enviado,TRK606203775US,EUR
DET01294,VNT-2025-1249-0901,CL0099,PROD-LIB-1342,2024-12-28 13:20:58,2,66.19,0.15,112.52,Contra Reembolso,VEND11,TIENDA-MAD,23.63,0,Entregado,TRK164378347CO,MXN
DET01295,VNT-2025-1249-0902,CL1351,PROD-ALI-1038,2025-04-01 07:54:49,1,263.39,0.2,210.71,PayPal,VEND03,TIENDA-BCN,44.25,0,Enviado,TRK189936371ES,EUR
DET01296,VNT-2025-1249-0903,CL1393,PROD-ROP-1939,2024-07-18 05:25:51,3,11.24,0.0,33.72,Transferencia,VEND09,APP,7.08,0,Pendiente Pago,,MXN
DET01297,VNT-2025-1249-0903,CL1393,PROD-ELE-1509,2024-07-18 05:25:51,2,233.89,0.1,421.0,Transferencia,VEND09,APP,88.41,0,Pendiente Pago,,MXN
DET01298,VNT-2025-1249-0903,CL1393,PROD-LIB-1138,2024-07-18 05:25:51,3,362.65,0.2,870.36,Transferencia,VEND09,APP,182.78,0,Pendiente Pago,,MXN
DET01299,VNT-2025-1249-0904,CL0801,PROD-HOG-1988,2024-07-31 00:29:57,5,488.45,0.2,1953.8,Contra Reembolso,VEND06,APP,410.3,0,Procesando,,MXN
DET01300,VNT-2025-1249-0905,CL0667,PROD-ELE-1557,2024-05-16 16:25:06,4,72.65,0.05,276.07,PayPal,VEND10,ONLINE,57.97,12.85,Entregado,TRK487432068US,USD
DET01301,VNT-2025-1249-0906,CL1599,PROD-ALI-0686,2025-02-24 23:02:27,1,301.32,0.1,271.19,Tarjeta Débito,VEND12,TIENDA-MAD,56.95,0,Enviado,TRK544292388CO,USD
